n,e_tilda,w^2
0.0,0.0,0.0
1.0,3.872340425531915,0.0
2.0,9.872340425531915,0.0
34.0,42.29787234042553,0.0
35.0,46.170212765957444,0.0
37.0,56.04255319148936,0.0
39.0,59.531914893617,0.0
43.0,66.51063829787233,0.0
76.0,79.40425531914889,0.0
76.0,79.40425531914889,0.0
80.0,77.87234042553189,0.0
81.0,83.87234042553189,0.0
86.0,103.23404255319144,0.0
98.0,102.89361702127655,0.0
97.0,105.40425531914889,0.0
105.0,119.36170212765956,0.0
105.0,117.23404255319144,0.0
106.0,118.97872340425533,0.0
108.0,124.595744680851,0.0
130.0,145.95744680851055,0.0
131.0,147.70212765957444,0.0
130.0,143.82978723404256,0.0
250.0,210.63829787234044,0.0
443.0,413.3191489361702,1.0
426.0,451.74468085106355,0.0
425.0,447.872340425532,0.0
444.0,423.5744680851062,0.0
573.0,697.5744680851062,0.0
578.0,712.6808510638298,0.0
579.0,716.5531914893613,0.0
597.0,747.9574468085107,1.0
598.0,747.5744680851062,1.0
600.0,753.1914893617018,1.0
599.0,751.4468085106382,1.0
600.0,761.7021276595742,1.0
601.0,761.3191489361702,1.0
602.0,765.1914893617018,1.0
603.0,764.8085106382978,1.0
603.0,756.2978723404253,1.0
602.0,752.4255319148933,1.0
603.0,754.1702127659573,1.0
601.0,759.1914893617018,1.0
600.0,755.3191489361702,1.0
600.0,755.3191489361702,1.0
598.0,756.0851063829787,1.0
581.0,715.7872340425529,1.0
593.0,713.3191489361702,1.0
592.0,713.7021276595742,1.0
625.0,815.9574468085107,1.0
626.0,815.5744680851062,1.0
622.0,791.5744680851062,1.0
613.0,809.9148936170213,0.0
614.0,809.5319148936169,0.0
608.0,828.8510638297871,0.0
609.0,830.5957446808511,0.0
607.0,829.2340425531916,0.0
608.0,828.8510638297871,0.0
598.0,839.0638297872338,0.0
659.0,885.9148936170209,1.0
658.0,882.0425531914893,1.0
657.0,878.1702127659573,1.0
680.0,1005.5319148936169,1.0
675.0,1013.8297872340422,1.0
674.0,1009.9574468085107,1.0
678.0,993.5319148936169,1.0
679.0,993.1489361702124,1.0
682.0,998.382978723404,1.0
683.0,1002.255319148936,1.0
683.0,1002.255319148936,1.0
681.0,977.4893617021276,1.0
658.0,909.7021276595742,1.0
659.0,913.5744680851062,1.0
659.0,911.4468085106382,1.0
660.0,911.0638297872338,1.0
699.0,881.2340425531911,4.0
685.0,865.3191489361702,4.0
684.0,863.5744680851062,4.0
684.0,859.3191489361702,4.0
699.0,908.8936170212764,1.0
699.0,911.0212765957444,1.0
672.0,917.1063829787231,0.0
677.0,927.9574468085107,0.0
679.0,931.4468085106382,0.0
680.0,933.1914893617018,0.0
631.0,864.7234042553191,1.0
621.0,823.8723404255315,0.0
630.0,852.3404255319147,0.0
629.0,852.7234042553191,0.0
625.0,860.6382978723404,0.0
625.0,858.510638297872,0.0
625.0,854.255319148936,0.0
619.0,837.4042553191489,0.0
620.0,839.1489361702124,0.0
696.0,807.9148936170209,1.0
688.0,849.2765957446809,4.0
690.0,842.127659574468,1.0
706.0,912.5957446808507,1.0
697.0,911.7872340425529,1.0
696.0,910.0425531914893,1.0
696.0,910.0425531914893,1.0
697.0,913.9148936170209,1.0
697.0,913.9148936170209,1.0
675.0,869.1489361702124,4.0
674.0,871.6595744680849,4.0
654.0,930.382978723404,0.0
656.0,933.8723404255315,0.0
655.0,932.127659574468,0.0
653.0,928.6382978723404,1.0
655.0,932.127659574468,1.0
656.0,933.8723404255315,1.0
657.0,933.4893617021276,1.0
652.0,924.7659574468084,1.0
634.0,906.127659574468,1.0
622.0,925.6170212765956,1.0
623.0,931.6170212765956,1.0
635.0,971.7021276595742,1.0
637.0,977.3191489361702,1.0
639.0,976.5531914893613,1.0
661.0,989.4042553191489,0.0
658.0,984.1702127659573,0.0
650.0,961.7021276595742,1.0
634.0,961.4468085106382,1.0
637.0,960.2978723404253,1.0
636.0,954.2978723404253,1.0
635.0,950.4255319148933,1.0
635.0,950.4255319148933,1.0
634.0,950.8085106382978,1.0
634.0,955.0638297872338,0.0
639.0,929.7446808510635,1.0
639.0,929.7446808510635,1.0
687.0,979.4468085106382,0.0
695.0,1033.8297872340422,1.0
696.0,1035.5744680851062,1.0
697.0,1037.3191489361702,1.0
701.0,1040.0425531914893,1.0
697.0,1035.1914893617018,1.0
695.0,1031.7021276595742,1.0
692.0,1022.2127659574467,1.0
692.0,1017.9574468085107,1.0
667.0,1023.2765957446809,1.0
668.0,1020.7659574468084,1.0
669.0,1024.6382978723404,1.0
668.0,1022.8936170212764,1.0
691.0,1071.5319148936169,1.0
675.0,1001.0638297872338,1.0
678.0,999.9148936170209,1.0
664.0,1018.0425531914893,1.0
662.0,1020.9361702127658,1.0
666.0,1027.9148936170213,1.0
664.0,1028.6808510638298,1.0
684.0,1025.276595744681,1.0
643.0,904.8085106382978,1.0
640.0,897.4468085106382,1.0
641.0,892.8085106382978,1.0
641.0,894.9361702127658,1.0
639.0,897.8297872340422,1.0
646.0,888.7659574468084,1.0
654.0,945.2765957446809,1.0
675.0,986.1702127659573,1.0
673.0,984.8085106382978,1.0
674.0,984.4255319148933,1.0
676.0,981.5319148936169,1.0
679.0,986.7659574468084,1.0
680.0,988.510638297872,1.0
671.0,972.8085106382978,1.0
668.0,965.4468085106382,1.0
689.0,961.6595744680849,1.0
690.0,963.4042553191489,1.0
690.0,967.6595744680849,1.0
691.0,973.6595744680849,1.0
690.0,976.1702127659573,1.0
692.0,973.2765957446809,1.0
692.0,966.8936170212764,1.0
721.0,957.9148936170209,4.0
722.0,959.6595744680849,4.0
701.0,1010.255319148936,1.0
674.0,944.0,1.0
673.0,944.382978723404,1.0
654.0,951.6595744680849,1.0
654.0,951.6595744680849,1.0
654.0,951.6595744680849,1.0
652.0,948.1702127659573,0.0
671.0,987.7021276595742,0.0
676.0,911.3191489361702,0.0
712.0,1016.6808510638298,0.0
713.0,1016.2978723404253,0.0
711.0,1014.9361702127658,0.0
727.0,1025.8297872340422,1.0
715.0,1011.2765957446809,1.0
716.0,1025.7872340425529,1.0
730.0,1011.9148936170209,4.0
730.0,1011.9148936170209,4.0
729.0,1010.1702127659573,4.0
730.0,1011.9148936170209,4.0
731.0,1015.7872340425529,4.0
671.0,964.2978723404253,1.0
672.0,966.0425531914893,1.0
672.0,963.9148936170209,1.0
684.0,963.5744680851062,0.0
653.0,1064.8085106382978,4.0
652.0,1065.1914893617018,4.0
662.0,1029.4468085106382,4.0
663.0,1033.3191489361702,4.0
663.0,1031.1914893617018,4.0
683.0,1066.0851063829787,0.0
676.0,1077.276595744681,0.0
676.0,1079.404255319149,0.0
672.0,1083.0638297872338,0.0
671.0,1081.3191489361702,0.0
671.0,1081.3191489361702,0.0
683.0,1004.382978723404,0.0
682.0,1006.8936170212764,0.0
682.0,1006.8936170212764,0.0
717.0,950.9361702127658,0.0
700.0,1053.1914893617018,0.0
702.0,1058.8085106382978,0.0
703.0,1060.5531914893613,0.0
706.0,1067.9148936170209,0.0
711.0,1072.382978723404,0.0
722.0,1100.0851063829787,0.0
724.0,1058.8936170212764,4.0
710.0,1055.7446808510635,0.0
709.0,1051.8723404255315,0.0
712.0,1072.0,0.0
713.0,1078.0,0.0
714.0,1079.7446808510635,0.0
715.0,1083.6170212765956,0.0
729.0,1088.8936170212764,0.0
722.0,1040.510638297872,0.0
721.0,1038.7659574468084,0.0
721.0,1038.7659574468084,0.0
736.0,1005.3617021276596,1.0
735.0,1001.4893617021276,1.0
716.0,1044.9361702127658,0.0
716.0,1047.0638297872338,0.0
