n,e_tilda,w^2
0.0,0.0,0.0
21.0,21.74468085106382,0.0
29.0,14.425531914893611,0.0
119.0,28.893617021276555,1.0
119.0,28.893617021276555,1.0
221.0,202.5957446808511,1.0
216.0,196.0,1.0
245.0,246.59574468085088,1.0
246.0,250.4680851063829,1.0
323.0,357.14893617021266,0.0
321.0,353.6595744680851,0.0
312.0,372.0,0.0
310.0,368.5106382978722,0.0
320.0,396.5957446808509,0.0
319.0,375.70212765957444,0.0
324.0,373.7872340425531,1.0
332.0,379.23404255319133,1.0
329.0,412.29787234042556,1.0
352.0,386.4680851063829,1.0
351.0,384.7234042553191,1.0
351.0,380.4680851063829,1.0
358.0,356.5106382978722,1.0
358.0,360.76595744680844,1.0
378.0,404.17021276595733,1.0
373.0,410.3404255319149,0.0
372.0,395.82978723404244,0.0
370.0,398.7234042553191,0.0
350.0,465.95744680851044,0.0
350.0,468.08510638297867,0.0
350.0,461.70212765957444,0.0
350.0,425.5319148936169,1.0
352.0,422.6382978723402,1.0
325.0,371.27659574468066,4.0
331.0,394.5106382978722,4.0
329.0,391.02127659574467,4.0
333.0,376.7234042553191,4.0
334.0,380.5957446808509,4.0
344.0,383.14893617021266,4.0
343.0,379.27659574468066,4.0
342.0,386.04255319148933,4.0
343.0,385.6595744680851,4.0
350.0,410.6382978723402,1.0
351.0,412.3829787234042,1.0
344.0,412.9361702127658,1.0
321.0,345.14893617021266,0.0
345.0,370.0,0.0
345.0,367.8723404255318,0.0
297.0,447.95744680851067,0.0
296.0,444.08510638297867,0.0
296.0,435.5744680851062,0.0
290.0,448.5106382978722,0.0
290.0,446.3829787234042,0.0
289.0,451.02127659574467,0.0
290.0,452.76595744680844,0.0
288.0,453.5319148936169,0.0
289.0,455.2765957446809,0.0
288.0,455.6595744680851,0.0
281.0,449.82978723404244,0.0
278.0,440.3404255319149,0.0
289.0,446.76595744680844,1.0
290.0,442.127659574468,1.0
301.0,488.97872340425533,0.0
302.0,486.4680851063829,0.0
