n,e_tilda,w^2
0.0,0.0,0.0
1.0,3.826086956521739,0.0
5.0,6.086956521739129,0.0
7.0,9.391304347826086,0.0
12.0,4.608695652173907,0.0
67.0,67.21739130434781,0.0
201.0,82.08695652173901,1.0
371.0,297.7391304347825,1.0
373.0,294.5217391304345,1.0
374.0,293.9999999999998,1.0
374.0,326.60869565217376,1.0
449.0,385.304347826087,1.0
450.0,384.782608695652,1.0
493.0,421.0434782608695,4.0
594.0,655.3043478260865,1.0
595.0,700.4347826086955,0.0
596.0,697.7391304347825,0.0
603.0,704.95652173913,1.0
657.0,800.695652173913,1.0
660.0,803.478260869565,1.0
659.0,801.8260869565215,1.0
665.0,798.695652173913,0.0
696.0,808.6086956521735,1.0
697.0,853.7391304347825,0.0
675.0,828.260869565217,0.0
674.0,830.95652173913,0.0
673.0,831.478260869565,0.0
672.0,829.8260869565215,0.0
666.0,835.1304347826085,0.0
665.0,833.478260869565,0.0
666.0,830.782608695652,0.0
667.0,830.260869565217,0.0
670.0,880.869565217391,0.0
618.0,979.7391304347825,1.0
617.0,973.7391304347825,1.0
617.0,978.086956521739,1.0
615.0,981.3043478260865,1.0
604.0,997.9130434782605,0.0
603.0,994.086956521739,0.0
602.0,998.95652173913,0.0
601.0,999.478260869565,0.0
602.0,1003.3043478260865,0.0
612.0,952.4347826086955,0.0
611.0,950.782608695652,0.0
613.0,951.9130434782605,0.0
624.0,961.391304347826,0.0
623.0,961.9130434782605,0.0
621.0,960.782608695652,0.0
617.0,973.7391304347825,0.0
619.0,979.2173913043475,0.0
618.0,979.7391304347825,0.0
617.0,975.9130434782605,0.0
618.0,977.565217391304,0.0
614.0,968.782608695652,0.0
615.0,970.4347826086955,0.0
610.0,949.1304347826085,0.0
615.0,933.478260869565,0.0
615.0,929.1304347826085,0.0
614.0,927.478260869565,0.0
603.0,941.9130434782605,0.0
604.0,939.2173913043475,0.0
619.0,1018.3478260869565,0.0
620.0,1022.173913043478,0.0
619.0,1027.0434782608695,0.0
634.0,960.5217391304345,1.0
688.0,1086.695652173913,0.0
686.0,1085.565217391304,0.0
687.0,1087.2173913043475,0.0
694.0,1087.9130434782605,0.0
691.0,1085.1304347826085,0.0
690.0,1085.652173913043,0.0
718.0,1171.0434782608695,0.0
714.0,1164.4347826086955,0.0
707.0,1178.95652173913,0.0
707.0,1176.782608695652,0.0
701.0,1169.0434782608695,0.0
700.0,1165.2173913043475,0.0
701.0,1162.5217391304345,0.0
702.0,1164.173913043478,0.0
707.0,1233.3043478260865,1.0
701.0,1242.95652173913,1.0
701.0,1247.3043478260865,1.0
700.0,1247.8260869565215,1.0
667.0,1110.695652173913,1.0
630.0,1073.478260869565,1.0
638.0,1069.3043478260865,1.0
638.0,1069.3043478260865,1.0
636.0,1066.0,1.0
637.0,1063.3043478260865,1.0
637.0,1063.3043478260865,1.0
636.0,1068.173913043478,1.0
635.0,1064.3478260869565,1.0
635.0,1060.0,1.0
635.0,1060.0,1.0
634.0,1058.3478260869565,1.0
637.0,1063.3043478260865,1.0
650.0,1082.6086956521735,0.0
646.0,1080.3478260869565,0.0
730.0,1032.173913043478,1.0
737.0,1056.782608695652,1.0
738.0,1058.4347826086955,1.0
737.0,1063.3043478260865,1.0
729.0,1034.869565217391,0.0
724.0,1022.260869565217,0.0
723.0,1022.782608695652,0.0
671.0,989.0434782608695,1.0
671.0,989.0434782608695,1.0
702.0,1003.3043478260865,0.0
651.0,1066.869565217391,0.0
652.0,1070.695652173913,0.0
652.0,1070.695652173913,0.0
653.0,1070.173913043478,0.0
654.0,1069.652173913043,0.0
653.0,1070.173913043478,0.0
652.0,1070.695652173913,0.0
700.0,1073.9130434782605,0.0
699.0,1076.6086956521735,0.0
688.0,1088.869565217391,0.0
689.0,1090.5217391304345,0.0
688.0,1091.0434782608695,0.0
690.0,1094.3478260869565,0.0
680.0,1053.9130434782605,0.0
681.0,1049.0434782608695,0.0
684.0,1025.7391304347825,0.0
685.0,1025.2173913043475,0.0
686.0,1024.695652173913,0.0
687.0,967.652173913043,0.0
677.0,1046.782608695652,0.0
680.0,1058.260869565217,0.0
680.0,1060.4347826086955,0.0
679.0,1058.782608695652,0.0
678.0,1052.782608695652,0.0
699.0,1026.6086956521735,0.0
646.0,1041.2173913043475,0.0
642.0,1023.7391304347825,0.0
644.0,1020.5217391304345,0.0
642.0,954.173913043478,1.0
633.0,950.173913043478,1.0
633.0,952.3478260869565,1.0
631.0,946.869565217391,1.0
631.0,955.565217391304,0.0
630.0,958.260869565217,0.0
631.0,957.7391304347825,0.0
633.0,963.2173913043475,0.0
634.0,954.0,0.0
636.0,952.95652173913,0.0
634.0,951.8260869565215,0.0
635.0,951.3043478260865,0.0
