n,e_tilda,w^2
0.0,0.0,0.0
3.0,2.946236559139784,0.0
17.0,37.483870967741936,0.0
20.0,42.58064516129032,0.0
24.0,51.5268817204301,0.0
25.0,53.2258064516129,0.0
26.0,57.07526881720429,0.0
40.0,65.8064516129032,0.0
46.0,67.39784946236557,0.0
49.0,66.04301075268816,0.0
52.0,75.44086021505376,0.0
69.0,91.41935483870964,0.0
70.0,88.81720430107526,0.0
282.0,274.79569892473114,0.0
289.0,273.7849462365591,0.0
298.0,284.7741935483871,0.0
298.0,299.82795698924724,0.0
299.0,290.7741935483871,0.0
304.0,299.26881720430106,0.0
302.0,302.3225806451612,0.0
320.0,350.10752688172033,0.0
339.0,378.08602150537627,0.0
342.0,374.58064516129025,0.0
339.0,403.89247311827944,0.0
339.0,414.64516129032245,0.0
462.0,505.33333333333303,1.0
475.0,516.6666666666665,1.0
474.0,521.4193548387093,1.0
475.0,525.2688172043008,1.0
473.0,536.9247311827958,1.0
626.0,611.9139784946233,4.0
625.0,616.6666666666665,4.0
626.0,620.516129032258,4.0
627.0,624.3655913978491,4.0
638.0,638.7526881720428,1.0
638.0,643.0537634408602,1.0
637.0,643.505376344086,1.0
633.0,636.7096774193546,1.0
625.0,666.1290322580644,0.0
621.0,624.9247311827953,0.0
619.0,621.5268817204301,0.0
620.0,621.0752688172042,0.0
621.0,629.2258064516127,0.0
624.0,634.322580645161,0.0
621.0,644.2795698924729,1.0
657.0,744.1505376344085,4.0
647.0,765.8709677419351,1.0
649.0,771.4193548387093,1.0
624.0,752.6021505376343,0.0
640.0,764.7311827956987,0.0
639.0,763.0322580645161,0.0
638.0,761.333333333333,0.0
635.0,792.7956989247309,0.0
635.0,792.7956989247309,0.0
635.0,792.7956989247309,0.0
639.0,788.838709677419,0.0
633.0,845.311827956989,0.0
647.0,838.989247311828,1.0
672.0,836.3010752688169,1.0
679.0,796.5806451612902,0.0
680.0,796.1290322580644,0.0
635.0,923.9784946236559,0.0
640.0,943.2258064516127,0.0
641.0,947.0752688172042,0.0
641.0,940.6236559139784,0.0
641.0,940.6236559139784,0.0
657.0,918.3440860215051,1.0
633.0,847.4623655913974,0.0
632.0,847.9139784946233,0.0
633.0,847.4623655913974,0.0
643.0,873.0537634408602,0.0
621.0,891.5913978494623,0.0
631.0,904.2795698924729,0.0
629.0,896.5806451612902,0.0
636.0,876.2150537634407,0.0
637.0,877.9139784946233,0.0
613.0,923.1612903225805,0.0
613.0,933.9139784946233,0.0
613.0,927.4623655913979,0.0
657.0,832.322580645161,4.0
658.0,836.1720430107525,4.0
659.0,842.1720430107525,4.0
658.0,836.1720430107525,4.0
659.0,835.7204301075267,4.0
659.0,835.7204301075267,4.0
659.0,837.8709677419351,4.0
660.0,837.4193548387093,4.0
658.0,844.7741935483868,4.0
657.0,847.3763440860212,4.0
655.0,843.9784946236559,4.0
632.0,878.0215053763441,1.0
642.0,931.5698924731182,1.0
642.0,927.2688172043008,1.0
647.0,935.7634408602148,1.0
645.0,932.3655913978491,1.0
622.0,929.8494623655911,1.0
623.0,935.8494623655911,1.0
624.0,937.5483870967741,1.0
624.0,933.2473118279568,1.0
633.0,761.4408602150534,1.0
633.0,761.4408602150534,1.0
633.0,770.0430107526881,1.0
634.0,771.7419354838707,1.0
633.0,765.7419354838707,1.0
633.0,763.5913978494623,1.0
632.0,776.9462365591394,1.0
628.0,776.6021505376343,1.0
629.0,780.4516129032254,1.0
631.0,786.0,1.0
632.0,785.5483870967741,1.0
632.0,785.5483870967741,1.0
633.0,785.0967741935483,1.0
634.0,788.9462365591394,1.0
634.0,791.0967741935483,1.0
634.0,788.9462365591394,1.0
629.0,780.4516129032254,1.0
596.0,885.6774193548385,0.0
613.0,918.8602150537631,0.0
611.0,921.9139784946233,0.0
615.0,939.4623655913979,0.0
622.0,968.5591397849462,1.0
612.0,942.9677419354839,0.0
612.0,945.1182795698924,0.0
623.0,972.4086021505373,0.0
624.0,974.1075268817203,0.0
635.0,943.333333333333,0.0
639.0,958.7311827956987,0.0
638.0,957.0322580645161,0.0
644.0,969.3763440860212,0.0
647.0,972.322580645161,0.0
648.0,974.0215053763441,0.0
649.0,973.5698924731182,0.0
649.0,973.5698924731182,0.0
636.0,1022.4516129032254,1.0
636.0,1022.4516129032254,1.0
667.0,961.1397849462364,1.0
669.0,968.838709677419,1.0
670.0,970.5376344086021,1.0
669.0,966.6881720430106,1.0
669.0,968.838709677419,1.0
655.0,1020.322580645161,1.0
654.0,1020.7741935483868,1.0
654.0,1020.7741935483868,1.0
656.0,1022.0215053763441,1.0
657.0,1025.8709677419351,1.0
641.0,1026.6451612903224,1.0
642.0,1030.494623655914,1.0
643.0,1032.1935483870966,1.0
643.0,1032.1935483870966,1.0
635.0,1022.9032258064512,1.0
640.0,1027.0967741935483,1.0
648.0,1085.849462365591,1.0
629.0,1038.516129032258,0.0
628.0,1034.6666666666665,0.0
627.0,1041.5698924731182,0.0
647.0,1075.5483870967741,0.0
639.0,1064.1075268817203,0.0
638.0,1058.1075268817203,0.0
637.0,1054.2580645161288,0.0
636.0,1003.0967741935483,0.0
638.0,974.2365591397847,1.0
636.0,977.2903225806449,1.0
637.0,963.9354838709673,1.0
640.0,973.333333333333,1.0
641.0,977.1827956989246,1.0
642.0,987.483870967742,1.0
648.0,989.0752688172042,1.0
647.0,983.0752688172042,1.0
643.0,1002.0860215053763,1.0
644.0,1001.6344086021504,1.0
647.0,989.5268817204301,1.0
649.0,1083.2473118279568,1.0
623.0,1019.7204301075267,1.0
627.0,996.4086021505373,0.0
634.0,999.6989247311826,0.0
633.0,1000.1505376344085,0.0
651.0,933.9569892473114,1.0
651.0,933.9569892473114,1.0
650.0,934.4086021505373,1.0
625.0,1033.8709677419351,0.0
626.0,1035.5698924731182,0.0
631.0,1033.311827956989,0.0
628.0,1064.7741935483868,0.0
627.0,1060.9247311827953,0.0
647.0,1060.494623655914,0.0
632.0,1019.9569892473119,1.0
632.0,1024.2580645161288,1.0
632.0,1024.2580645161288,1.0
630.0,1016.5591397849462,1.0
619.0,991.4193548387093,0.0
634.0,1044.860215053763,0.0
632.0,1037.1612903225805,0.0
632.0,1037.1612903225805,0.0
632.0,1032.860215053763,0.0
636.0,1041.806451612903,0.0
646.0,1067.3978494623652,0.0
647.0,1075.5483870967741,0.0
649.0,1066.0430107526881,0.0
651.0,1062.989247311828,0.0
652.0,1064.6881720430106,0.0
657.0,1060.2795698924729,0.0
656.0,1056.4301075268813,0.0
655.0,1050.4301075268813,0.0
680.0,1088.6021505376343,1.0
628.0,1015.311827956989,4.0
657.0,1006.516129032258,1.0
657.0,1008.6666666666665,1.0
667.0,982.6451612903224,0.0
666.0,980.9462365591394,0.0
641.0,968.5806451612902,0.0
640.0,964.7311827956987,0.0
642.0,963.827956989247,0.0
641.0,966.4301075268813,0.0
638.0,969.9354838709673,0.0
637.0,966.0860215053763,0.0
668.0,999.3978494623652,0.0
669.0,1003.2473118279568,0.0
670.0,1007.0967741935483,0.0
669.0,1007.5483870967741,0.0
667.0,1008.4516129032254,0.0
667.0,1008.4516129032254,0.0
663.0,986.6021505376343,0.0
665.0,987.8494623655911,0.0
665.0,985.6989247311826,0.0
666.0,985.2473118279568,0.0
666.0,983.0967741935483,0.0
666.0,980.9462365591394,0.0
655.0,1009.5698924731182,0.0
656.0,1009.1182795698924,0.0
657.0,1010.817204301075,0.0
665.0,1024.4086021505373,0.0
690.0,929.2473118279568,1.0
691.0,933.0967741935483,1.0
705.0,890.2150537634407,1.0
716.0,945.4623655913974,4.0
716.0,947.6129032258063,4.0
716.0,947.6129032258063,4.0
717.0,947.1612903225805,4.0
716.0,947.6129032258063,4.0
716.0,947.6129032258063,4.0
632.0,953.2903225806449,0.0
632.0,948.989247311828,0.0
621.0,986.2150537634407,0.0
