n,e_tilda,w^2
0.0,0.0,0.0
6.0,-3.024390243902431,0.0
346.0,224.29268292682946,1.0
345.0,224.14634146341496,1.0
359.0,220.3414634146343,1.0
361.0,222.5853658536587,1.0
431.0,236.73170731707341,1.0
532.0,413.46341463414683,0.0
532.0,413.46341463414683,0.0
540.0,430.2439024390246,1.0
548.0,409.9512195121956,1.0
652.0,577.3658536585372,4.0
654.0,579.6097560975613,4.0
647.0,584.4390243902444,0.0
647.0,586.3902439024396,0.0
645.0,586.0975609756101,0.0
670.0,587.8048780487811,1.0
667.0,585.414634146342,1.0
666.0,581.3658536585372,1.0
661.0,578.6829268292686,1.0
727.0,666.3902439024396,1.0
726.0,666.2439024390251,1.0
729.0,684.2439024390251,1.0
734.0,700.5853658536589,1.0
746.0,770.6341463414637,1.0
746.0,745.2682926829275,1.0
724.0,755.707317073171,0.0
722.0,755.414634146342,0.0
696.0,829.6585365853662,0.0
691.0,803.5609756097565,0.0
689.0,801.3170731707323,0.0
688.0,799.2195121951222,0.0
698.0,755.8048780487811,4.0
711.0,718.6829268292686,9.0
724.0,697.1707317073174,16.0
725.0,697.3170731707323,16.0
725.0,691.4634146341468,16.0
687.0,732.7317073170734,1.0
680.0,700.4878048780492,0.0
694.0,700.5853658536589,0.0
693.0,686.7804878048787,0.0
681.0,743.5609756097565,0.0
680.0,741.4634146341468,0.0
681.0,739.6585365853662,0.0
680.0,829.268292682927,0.0
704.0,883.5121951219517,0.0
705.0,883.6585365853662,0.0
719.0,899.3658536585372,0.0
719.0,897.414634146342,0.0
666.0,821.3658536585372,4.0
672.0,781.268292682927,4.0
677.0,791.7560975609758,4.0
676.0,787.707317073171,4.0
675.0,697.8048780487811,1.0
694.0,768.8780487804884,1.0
717.0,733.2195121951222,0.0
714.0,728.8780487804884,0.0
713.0,726.7804878048787,0.0
732.0,873.9512195121956,0.0
732.0,860.2926829268299,0.0
716.0,762.3414634146347,0.0
742.0,801.2682926829275,9.0
742.0,801.2682926829275,9.0
741.0,799.1707317073174,9.0
748.0,845.0731707317077,1.0
736.0,788.6829268292686,4.0
706.0,829.1707317073174,9.0
702.0,783.707317073171,1.0
702.0,783.707317073171,1.0
701.0,789.414634146342,1.0
701.0,793.3170731707323,1.0
704.0,805.4634146341468,1.0
722.0,669.5609756097565,1.0
721.0,665.5121951219517,1.0
721.0,665.5121951219517,1.0
721.0,679.1707317073174,1.0
746.0,735.5121951219517,4.0
745.0,739.2682926829275,4.0
759.0,743.2682926829275,0.0
759.0,743.2682926829275,0.0
761.0,745.5121951219517,0.0
768.0,748.4878048780492,0.0
767.0,744.4390243902444,0.0
722.0,743.707317073171,1.0
723.0,739.9512195121956,1.0
736.0,743.8048780487811,1.0
739.0,757.9024390243908,1.0
741.0,754.2926829268299,1.0
733.0,747.2682926829275,4.0
736.0,749.6585365853662,4.0
735.0,753.414634146342,4.0
709.0,759.3658536585372,25.0
709.0,761.3170731707323,25.0
704.0,750.8292682926835,9.0
718.0,748.975609756098,0.0
694.0,729.853658536586,1.0
715.0,713.414634146342,9.0
715.0,715.3658536585372,9.0
714.0,715.2195121951222,9.0
713.0,717.0243902439029,9.0
709.0,747.6585365853662,9.0
710.0,747.8048780487811,9.0
701.0,711.3658536585372,4.0
715.0,820.7317073170734,0.0
714.0,820.5853658536589,0.0
719.0,829.1219512195125,0.0
722.0,817.853658536586,1.0
723.0,821.9024390243908,1.0
721.0,819.6585365853662,1.0
721.0,815.7560975609763,1.0
726.0,798.9268292682932,1.0
726.0,800.8780487804884,1.0
725.0,798.7804878048787,1.0
711.0,804.5365853658541,0.0
709.0,773.0243902439029,1.0
688.0,830.4390243902444,1.0
686.0,818.4390243902444,1.0
684.0,816.1951219512198,4.0
683.0,812.146341463415,4.0
682.0,808.0975609756101,4.0
690.0,780.0000000000005,0.0
716.0,852.0975609756101,1.0
725.0,781.2195121951222,9.0
739.0,824.2439024390251,4.0
725.0,609.5121951219517,9.0
724.0,613.2682926829275,9.0
723.0,613.1219512195125,9.0
726.0,640.8780487804884,9.0
784.0,702.0487804878053,1.0
754.0,748.3902439024396,1.0
754.0,746.4390243902444,1.0
738.0,720.6829268292686,4.0
737.0,716.6341463414637,4.0
738.0,716.7804878048787,4.0
741.0,723.0731707317077,4.0
