n,e_tilda,w^2
0.0,0.0,0.0
38.0,31.636363636363626,0.0
47.0,29.878787878787875,0.0
50.0,35.75757575757575,0.0
52.0,40.4848484848485,0.0
83.0,30.121212121212068,0.0
84.0,28.848484848484816,0.0
92.0,28.363636363636374,0.0
160.0,104.24242424242425,0.0
174.0,115.5151515151515,0.0
173.0,116.78787878787875,0.0
186.0,131.75757575757575,0.0
187.0,132.90909090909088,0.0
186.0,134.18181818181813,0.0
252.0,227.151515151515,0.0
256.0,239.030303030303,0.0
260.0,241.21212121212125,0.0
261.0,247.21212121212125,0.0
263.0,249.5151515151515,0.0
269.0,237.030303030303,0.0
339.0,264.30303030303025,0.0
347.0,273.5151515151515,0.0
346.0,267.5151515151515,0.0
347.0,271.090909090909,0.0
345.0,273.6363636363635,0.0
351.0,290.24242424242425,0.0
361.0,335.6969696969695,0.0
359.0,343.090909090909,0.0
359.0,338.24242424242425,0.0
358.0,339.5151515151515,0.0
357.0,335.93939393939377,0.0
413.0,410.121212121212,0.0
412.0,421.090909090909,0.0
411.0,419.93939393939377,0.0
411.0,419.93939393939377,0.0
412.0,421.090909090909,0.0
427.0,462.6060606060605,0.0
469.0,547.333333333333,0.0
463.0,567.090909090909,0.0
465.0,579.090909090909,0.0
464.0,582.7878787878785,0.0
465.0,586.363636363636,0.0
466.0,592.363636363636,0.0
465.0,588.7878787878785,0.0
465.0,586.363636363636,0.0
464.0,582.7878787878785,0.0
461.0,579.333333333333,0.0
461.0,581.7575757575755,0.0
520.0,652.121212121212,0.0
531.0,664.7878787878785,0.0
532.0,661.090909090909,0.0
537.0,657.151515151515,0.0
536.0,665.6969696969695,0.0
537.0,666.8484848484845,0.0
570.0,709.6969696969695,0.0
562.0,705.333333333333,0.0
560.0,768.4848484848485,0.0
559.0,767.333333333333,0.0
560.0,761.212121212121,0.0
559.0,757.6363636363635,0.0
560.0,761.212121212121,0.0
559.0,767.333333333333,0.0
560.0,768.4848484848485,0.0
563.0,776.7878787878785,0.0
563.0,774.363636363636,0.0
561.0,774.4848484848485,0.0
562.0,780.4848484848485,0.0
563.0,779.212121212121,0.0
562.0,778.060606060606,0.0
563.0,776.7878787878785,0.0
565.0,781.5151515151515,0.0
566.0,782.6666666666665,0.0
558.0,783.151515151515,0.0
557.0,782.0,0.0
556.0,776.0,0.0
573.0,824.6666666666665,0.0
573.0,836.7878787878785,0.0
574.0,835.5151515151515,0.0
576.0,842.6666666666665,0.0
578.0,844.969696969697,0.0
591.0,889.030303030303,0.0
579.0,1001.272727272727,0.0
581.0,989.030303030303,0.0
579.0,989.151515151515,0.0
579.0,989.151515151515,0.0
569.0,1006.7272727272725,0.0
568.0,1000.7272727272725,0.0
565.0,997.272727272727,0.0
564.0,991.272727272727,0.0
567.0,997.151515151515,0.0
568.0,1000.7272727272725,0.0
602.0,1010.7878787878785,0.0
606.0,1008.121212121212,0.0
604.0,998.5454545454545,0.0
606.0,1003.272727272727,0.0
607.0,1006.8484848484845,0.0
609.0,1011.5757575757575,0.0
611.0,1013.8787878787875,0.0
606.0,1005.6969696969695,0.0
610.0,1015.151515151515,0.0
607.0,1023.8181818181815,0.0
610.0,1032.121212121212,0.0
611.0,1042.969696969697,0.0
612.0,1046.5454545454545,0.0
613.0,1045.272727272727,0.0
614.0,1046.4242424242425,0.0
611.0,1033.272727272727,0.0
612.0,1036.8484848484845,0.0
630.0,1040.6060606060605,1.0
629.0,1044.30303030303,1.0
629.0,1046.7272727272725,1.0
629.0,1054.0,1.0
628.0,1050.4242424242425,1.0
624.0,1048.242424242424,1.0
621.0,1054.4848484848485,1.0
624.0,1067.6363636363635,1.0
642.0,1088.363636363636,0.0
653.0,1064.6666666666665,0.0
644.0,1061.5757575757575,0.0
642.0,1047.151515151515,0.0
