n,e_tilda,w^2
0.0,0.0,0.0
9.0,5.578947368421055,0.0
84.0,80.84210526315792,0.0
86.0,86.5263157894737,0.0
88.0,94.31578947368422,0.0
89.0,96.10526315789474,0.0
93.0,103.26315789473688,0.0
521.0,521.7894736842109,1.0
520.0,517.8947368421054,1.0
528.0,502.73684210526335,1.0
585.0,661.5789473684213,1.0
650.0,693.6842105263158,0.0
659.0,815.0526315789475,0.0
660.0,821.0526315789475,0.0
636.0,828.6315789473688,1.0
644.0,828.2105263157896,0.0
641.0,820.7368421052633,0.0
656.0,792.8421052631579,0.0
656.0,794.9473684210529,0.0
698.0,766.9473684210529,1.0
710.0,784.2105263157896,1.0
694.0,856.6315789473688,0.0
708.0,759.5789473684213,4.0
710.0,761.0526315789475,4.0
713.0,787.4736842105267,0.0
712.0,781.4736842105267,0.0
711.0,775.4736842105267,0.0
712.0,777.2631578947371,0.0
735.0,770.0000000000005,1.0
740.0,776.8421052631584,4.0
710.0,914.7368421052633,1.0
733.0,901.1578947368425,0.0
725.0,920.5263157894738,0.0
724.0,922.9473684210529,0.0
724.0,948.2105263157896,0.0
724.0,952.4210526315792,0.0
731.0,832.3157894736846,4.0
739.0,888.7368421052633,0.0
695.0,850.0000000000005,1.0
664.0,790.3157894736846,0.0
664.0,790.3157894736846,0.0
666.0,789.6842105263158,0.0
679.0,800.3157894736846,0.0
651.0,706.0,0.0
688.0,879.5789473684213,4.0
670.0,748.4210526315792,1.0
695.0,755.2631578947371,0.0
697.0,758.8421052631579,0.0
694.0,850.3157894736846,4.0
690.0,841.0526315789475,4.0
683.0,843.2631578947371,4.0
682.0,845.6842105263158,4.0
685.0,823.6842105263158,1.0
686.0,823.3684210526317,1.0
700.0,913.6842105263158,4.0
695.0,938.4210526315792,4.0
697.0,942.0,4.0
669.0,963.4736842105267,4.0
672.0,975.1578947368425,4.0
680.0,955.7894736842109,4.0
673.0,949.5789473684213,4.0
672.0,952.0,4.0
677.0,1003.0526315789475,4.0
675.0,999.4736842105267,4.0
675.0,999.4736842105267,4.0
678.0,926.9473684210529,9.0
689.0,936.105263157895,9.0
640.0,907.3684210526317,0.0
645.0,920.5263157894738,0.0
642.0,900.4210526315792,0.0
648.0,913.2631578947371,0.0
645.0,914.2105263157896,1.0
646.0,873.8947368421054,0.0
646.0,869.6842105263158,0.0
644.0,870.3157894736846,1.0
646.0,873.8947368421054,1.0
661.0,902.8421052631579,0.0
665.0,903.6842105263158,0.0
664.0,901.8947368421054,0.0
664.0,901.8947368421054,0.0
640.0,896.8421052631579,0.0
639.0,895.0526315789475,0.0
639.0,895.0526315789475,0.0
636.0,908.6315789473688,0.0
634.0,879.7894736842109,0.0
647.0,892.5263157894738,0.0
651.0,802.8421052631579,0.0
639.0,863.4736842105267,1.0
639.0,857.1578947368425,1.0
640.0,858.9473684210529,1.0
639.0,857.1578947368425,1.0
617.0,872.5263157894738,1.0
619.0,867.6842105263158,1.0
617.0,868.3157894736846,1.0
628.0,860.6315789473688,1.0
637.0,849.3684210526317,1.0
619.0,846.6315789473688,1.0
618.0,846.9473684210529,1.0
620.0,842.105263157895,1.0
621.0,846.0,1.0
616.0,834.9473684210529,1.0
618.0,838.5263157894738,1.0
597.0,851.4736842105267,1.0
598.0,853.2631578947371,1.0
600.0,848.4210526315792,1.0
600.0,848.4210526315792,1.0
601.0,850.2105263157896,1.0
605.0,857.3684210526317,1.0
603.0,845.3684210526317,1.0
648.0,696.4210526315792,1.0
650.0,727.3684210526317,1.0
651.0,729.1578947368425,1.0
650.0,731.5789473684213,1.0
690.0,712.6315789473688,4.0
673.0,745.3684210526317,0.0
661.0,747.0526315789475,0.0
662.0,753.0526315789475,0.0
674.0,745.0526315789475,1.0
649.0,778.2105263157896,0.0
649.0,776.105263157895,0.0
650.0,771.5789473684213,0.0
644.0,775.5789473684213,0.0
643.0,792.7368421052633,0.0
643.0,788.5263157894738,0.0
643.0,786.4210526315792,0.0
640.0,783.1578947368425,0.0
