n,e_tilda,w^2
0.0,0.0,0.0
34.0,37.14285714285714,0.0
57.0,51.71428571428572,0.0
58.0,55.428571428571445,0.0
59.0,59.14285714285717,0.0
148.0,97.14285714285711,1.0
300.0,238.8571428571429,0.0
299.0,239.71428571428578,0.0
342.0,269.1428571428571,0.0
341.0,270.0,0.0
417.0,362.57142857142844,0.0
418.0,364.0,0.0
418.0,364.0,0.0
418.0,364.0,0.0
418.0,364.0,0.0
429.0,384.2857142857142,0.0
435.0,388.2857142857142,0.0
434.0,389.14285714285734,0.0
433.0,383.14285714285734,0.0
434.0,386.85714285714266,0.0
450.0,400.57142857142844,1.0
503.0,410.0,0.0
552.0,646.8571428571427,1.0
551.0,645.4285714285716,1.0
548.0,693.7142857142858,0.0
611.0,655.7142857142858,1.0
612.0,659.4285714285716,1.0
613.0,660.8571428571427,1.0
629.0,747.7142857142858,0.0
661.0,953.4285714285716,0.0
661.0,951.1428571428573,0.0
654.0,941.1428571428573,0.0
624.0,907.4285714285716,0.0
632.0,900.5714285714284,1.0
633.0,897.4285714285716,1.0
632.0,900.5714285714284,1.0
610.0,981.1428571428573,0.0
610.0,981.1428571428573,0.0
611.0,975.7142857142858,0.0
611.0,973.4285714285716,0.0
612.0,972.5714285714284,0.0
613.0,971.7142857142858,0.0
615.0,970.0,0.0
614.0,968.5714285714284,0.0
613.0,967.1428571428573,0.0
614.0,968.5714285714284,0.0
606.0,959.4285714285716,0.0
606.0,957.1428571428573,0.0
603.0,950.5714285714284,0.0
604.0,956.5714285714284,0.0
601.0,956.8571428571427,0.0
602.0,956.0,0.0
605.0,967.1428571428573,0.0
606.0,964.0,0.0
608.0,966.8571428571427,0.0
605.0,976.2857142857142,0.0
611.0,984.8571428571427,0.0
612.0,990.8571428571427,0.0
612.0,981.7142857142858,0.0
612.0,984.0,0.0
598.0,945.7142857142858,0.0
590.0,968.5714285714284,0.0
601.0,943.1428571428573,0.0
604.0,958.8571428571427,0.0
604.0,952.0,0.0
601.0,956.8571428571427,0.0
600.0,960.0,0.0
594.0,978.8571428571427,0.0
593.0,975.1428571428573,0.0
594.0,978.8571428571427,0.0
598.0,982.2857142857142,0.0
598.0,973.1428571428573,0.0
619.0,973.4285714285716,0.0
618.0,972.0,0.0
617.0,968.2857142857142,0.0
619.0,978.0,0.0
620.0,981.7142857142858,0.0
621.0,980.8571428571427,0.0
607.0,947.1428571428573,0.0
607.0,949.4285714285716,0.0
606.0,948.0,0.0
629.0,944.2857142857142,0.0
631.0,949.4285714285716,0.0
622.0,959.4285714285716,0.0
620.0,963.4285714285716,0.0
620.0,963.4285714285716,0.0
619.0,959.7142857142858,0.0
618.0,953.7142857142858,0.0
619.0,959.7142857142858,0.0
618.0,951.4285714285716,0.0
588.0,990.8571428571427,0.0
587.0,987.1428571428573,0.0
587.0,980.2857142857142,0.0
588.0,984.0,0.0
589.0,974.0,0.0
590.0,975.4285714285716,0.0
612.0,995.4285714285716,0.0
634.0,974.2857142857142,0.0
636.0,974.8571428571427,0.0
635.0,971.1428571428573,0.0
620.0,963.4285714285716,0.0
615.0,942.5714285714284,0.0
614.0,938.8571428571427,0.0
613.0,930.5714285714284,0.0
610.0,997.1428571428573,0.0
609.0,991.1428571428573,0.0
609.0,988.8571428571427,0.0
610.0,992.5714285714284,0.0
608.0,989.7142857142858,0.0
608.0,987.4285714285716,0.0
610.0,981.1428571428573,0.0
624.0,1001.1428571428573,0.0
608.0,1026.2857142857142,0.0
608.0,1024.0,0.0
616.0,1024.0,0.0
615.0,1022.5714285714284,0.0
615.0,1027.1428571428573,0.0
616.0,1030.8571428571427,0.0
615.0,1031.7142857142858,0.0
616.0,1033.1428571428573,0.0
676.0,986.2857142857142,1.0
660.0,1038.8571428571427,0.0
659.0,1035.1428571428573,0.0
659.0,1037.4285714285716,0.0
659.0,1044.2857142857142,0.0
660.0,1041.1428571428573,0.0
661.0,1042.5714285714284,0.0
660.0,1038.8571428571427,0.0
661.0,1040.2857142857142,0.0
660.0,1036.5714285714284,0.0
659.0,1037.4285714285716,0.0
659.0,1030.5714285714284,0.0
661.0,1035.7142857142858,0.0
659.0,1035.1428571428573,0.0
657.0,1036.8571428571427,0.0
659.0,1044.2857142857142,0.0
659.0,1046.5714285714284,0.0
656.0,1001.1428571428573,0.0
653.0,1010.5714285714284,0.0
659.0,1003.1428571428573,0.0
658.0,1001.7142857142858,0.0
652.0,1002.2857142857142,0.0
653.0,1006.0,0.0
652.0,1000.0,0.0
654.0,1002.8571428571427,0.0
653.0,1003.7142857142858,0.0
650.0,999.4285714285716,0.0
654.0,1064.5714285714284,0.0
655.0,1068.2857142857142,0.0
640.0,1049.1428571428573,0.0
639.0,1050.0,0.0
640.0,1049.1428571428573,0.0
639.0,1045.4285714285716,0.0
639.0,1050.0,0.0
638.0,1044.0,0.0
638.0,1048.5714285714284,0.0
639.0,1050.0,0.0
638.0,1055.4285714285716,0.0
640.0,1067.4285714285716,0.0
637.0,1067.7142857142858,0.0
638.0,1069.1428571428573,0.0
629.0,1083.7142857142858,0.0
628.0,1077.7142857142858,0.0
629.0,1081.4285714285716,0.0
627.0,1078.5714285714284,0.0
628.0,1066.2857142857142,0.0
644.0,1075.4285714285716,0.0
643.0,1071.7142857142858,0.0
643.0,1067.1428571428573,0.0
642.0,1063.4285714285716,0.0
643.0,1067.1428571428573,0.0
642.0,1068.0,0.0
643.0,1069.4285714285716,0.0
643.0,1069.4285714285716,0.0
644.0,1082.2857142857142,0.0
637.0,1088.2857142857142,0.0
636.0,1082.2857142857142,0.0
660.0,1109.7142857142858,1.0
662.0,1119.4285714285716,1.0
665.0,1116.8571428571427,1.0
669.0,1113.4285714285716,1.0
668.0,1109.7142857142858,1.0
669.0,1111.1428571428573,1.0
669.0,1113.4285714285716,1.0
668.0,1109.7142857142858,1.0
667.0,1112.8571428571427,1.0
667.0,1117.4285714285716,1.0
668.0,1132.5714285714284,1.0
664.0,1120.0,1.0
664.0,1117.7142857142858,1.0
644.0,1093.7142857142858,0.0
632.0,1092.5714285714284,0.0
632.0,1092.5714285714284,0.0
640.0,1110.8571428571427,0.0
638.0,1112.5714285714284,0.0
638.0,1112.5714285714284,0.0
639.0,1111.7142857142858,0.0
638.0,1105.7142857142858,0.0
637.0,1106.5714285714284,0.0
639.0,1104.8571428571427,0.0
640.0,1115.4285714285716,0.0
642.0,1120.5714285714284,0.0
642.0,1116.0,0.0
641.0,1116.8571428571427,0.0
641.0,1116.8571428571427,0.0
642.0,1116.0,0.0
638.0,1114.8571428571427,0.0
638.0,1114.8571428571427,0.0
638.0,1087.4285714285716,0.0
636.0,1070.8571428571427,0.0
639.0,1063.7142857142858,0.0
639.0,1068.2857142857142,0.0
637.0,1063.1428571428573,0.0
638.0,1064.5714285714284,0.0
623.0,1050.0,0.0
624.0,1051.4285714285716,0.0
624.0,1046.8571428571427,0.0
623.0,1045.4285714285716,0.0
626.0,1045.1428571428573,0.0
623.0,1043.1428571428573,0.0
622.0,1041.7142857142858,0.0
620.0,1036.5714285714284,0.0
625.0,1048.2857142857142,0.0
624.0,1042.2857142857142,0.0
625.0,1041.4285714285716,0.0
624.0,1037.7142857142858,0.0
627.0,1076.2857142857142,0.0
626.0,1077.1428571428573,0.0
625.0,1073.4285714285716,0.0
626.0,1077.1428571428573,0.0
620.0,1075.4285714285716,0.0
621.0,1079.1428571428573,0.0
621.0,1083.7142857142858,0.0
623.0,1082.0,0.0
624.0,1088.0,0.0
625.0,1089.4285714285716,0.0
627.0,1096.8571428571427,0.0
628.0,1096.0,0.0
630.0,1098.8571428571427,0.0
631.0,1100.2857142857142,0.0
629.0,1095.1428571428573,0.0
631.0,1093.4285714285716,0.0
630.0,1092.0,0.0
624.0,1072.0,0.0
624.0,1142.8571428571427,0.0
630.0,1162.8571428571427,0.0
634.0,1173.1428571428573,0.0
633.0,1169.4285714285716,0.0
636.0,1162.2857142857142,0.0
650.0,1161.7142857142858,0.0
648.0,1163.4285714285716,0.0
648.0,1163.4285714285716,0.0
654.0,1114.8571428571427,0.0
660.0,1100.5714285714284,0.0
660.0,1100.5714285714284,0.0
663.0,1098.0,0.0
662.0,1096.5714285714284,0.0
663.0,1109.4285714285716,0.0
662.0,1105.7142857142858,0.0
672.0,1113.1428571428573,0.0
672.0,1110.8571428571427,0.0
672.0,1108.5714285714284,0.0
672.0,1104.0,0.0
668.0,1080.0,0.0
667.0,1076.2857142857142,0.0
668.0,1080.0,0.0
669.0,1086.0,0.0
668.0,1091.4285714285716,0.0
673.0,1107.7142857142858,0.0
670.0,1105.7142857142858,0.0
668.0,1100.5714285714284,0.0
649.0,1103.1428571428573,0.0
660.0,1112.0,0.0
657.0,1112.2857142857142,0.0
658.0,1122.8571428571427,0.0
659.0,1087.7142857142858,1.0
658.0,1084.0,1.0
651.0,1085.4285714285716,1.0
647.0,1079.7142857142858,1.0
646.0,1078.2857142857142,1.0
645.0,1081.4285714285716,1.0
645.0,1086.0,1.0
644.0,1080.0,1.0
645.0,1083.7142857142858,1.0
645.0,1079.1428571428573,1.0
641.0,1098.5714285714284,1.0
642.0,1100.0,1.0
666.0,1118.2857142857142,0.0
649.0,1094.0,1.0
650.0,1095.4285714285716,1.0
651.0,1096.8571428571427,1.0
651.0,1096.8571428571427,1.0
664.0,1076.5714285714284,1.0
663.0,1082.0,1.0
662.0,1087.4285714285716,1.0
663.0,1091.1428571428573,1.0
663.0,1093.4285714285716,1.0
662.0,1087.4285714285716,1.0
639.0,1066.0,1.0
638.0,1062.2857142857142,1.0
626.0,1081.7142857142858,0.0
628.0,1086.8571428571427,0.0
628.0,1089.1428571428573,0.0
629.0,1104.2857142857142,0.0
649.0,1098.5714285714284,0.0
635.0,1122.0,0.0
635.0,1122.0,0.0
636.0,1123.4285714285716,0.0
634.0,1086.2857142857142,0.0
629.0,1081.4285714285716,0.0
678.0,1101.1428571428573,1.0
675.0,1099.1428571428573,1.0
675.0,1101.4285714285716,1.0
674.0,1100.0,1.0
689.0,1171.7142857142858,1.0
688.0,1168.0,1.0
678.0,1046.2857142857142,0.0
678.0,1048.5714285714284,0.0
680.0,1044.5714285714284,0.0
673.0,1004.8571428571427,1.0
672.0,1005.7142857142858,1.0
673.0,1004.8571428571427,1.0
675.0,1016.8571428571427,1.0
677.0,1028.8571428571427,1.0
678.0,1030.2857142857142,1.0
681.0,1041.4285714285716,1.0
682.0,1042.8571428571427,1.0
695.0,1164.2857142857142,1.0
694.0,1162.8571428571427,1.0
697.0,1160.2857142857142,0.0
698.0,1152.5714285714284,0.0
698.0,1154.8571428571427,0.0
694.0,1146.8571428571427,0.0
694.0,1140.0,0.0
693.0,1136.2857142857142,0.0
692.0,1134.8571428571427,0.0
694.0,1140.0,0.0
695.0,1141.4285714285716,0.0
694.0,1142.2857142857142,0.0
695.0,1141.4285714285716,0.0
704.0,1069.7142857142858,4.0
702.0,1071.4285714285716,4.0
672.0,1113.1428571428573,1.0
673.0,1119.1428571428573,1.0
672.0,1115.4285714285716,1.0
672.0,1110.8571428571427,1.0
671.0,1104.8571428571427,1.0
670.0,1103.4285714285716,1.0
669.0,1102.0,1.0
669.0,1108.8571428571427,1.0
667.0,1103.7142857142858,1.0
667.0,1108.2857142857142,1.0
666.0,1102.2857142857142,1.0
667.0,1103.7142857142858,1.0
676.0,1114.2857142857142,1.0
677.0,1115.7142857142858,1.0
680.0,1122.2857142857142,1.0
668.0,1118.8571428571427,1.0
660.0,1118.8571428571427,0.0
658.0,1111.4285714285716,0.0
656.0,1117.7142857142858,0.0
657.0,1119.1428571428573,0.0
650.0,1125.1428571428573,0.0
647.0,1132.2857142857142,0.0
635.0,1158.5714285714284,0.0
634.0,1159.4285714285716,0.0
634.0,1184.5714285714284,0.0
633.0,1183.1428571428573,0.0
631.0,1182.5714285714284,0.0
638.0,1178.8571428571427,0.0
638.0,1183.4285714285716,0.0
637.0,1179.7142857142858,0.0
632.0,1174.8571428571427,0.0
633.0,1176.2857142857142,0.0
636.0,1182.8571428571427,0.0
643.0,1195.1428571428573,0.0
664.0,1168.0,0.0
649.0,1153.4285714285716,0.0
651.0,1158.5714285714284,0.0
651.0,1158.5714285714284,0.0
646.0,1162.8571428571427,0.0
647.0,1159.7142857142858,0.0
647.0,1162.0,0.0
649.0,1162.5714285714284,0.0
649.0,1155.7142857142858,0.0
644.0,1118.8571428571427,0.0
646.0,1130.8571428571427,0.0
647.0,1132.2857142857142,0.0
652.0,1139.4285714285716,0.0
675.0,1117.4285714285716,1.0
673.0,1116.8571428571427,1.0
658.0,1173.1428571428573,0.0
659.0,1183.7142857142858,0.0
661.0,1177.4285714285716,0.0
661.0,1179.7142857142858,0.0
685.0,1179.7142857142858,0.0
687.0,1187.1428571428573,0.0
689.0,1174.0,0.0
695.0,1189.4285714285716,0.0
674.0,1234.8571428571427,0.0
673.0,1233.4285714285716,0.0
674.0,1237.1428571428573,0.0
674.0,1244.0,0.0
674.0,1241.7142857142858,0.0
677.0,1252.8571428571427,0.0
679.0,1258.0,0.0
633.0,1183.1428571428573,0.0
634.0,1184.5714285714284,0.0
633.0,1183.1428571428573,0.0
628.0,1196.5714285714284,0.0
631.0,1191.7142857142858,0.0
627.0,1181.4285714285716,0.0
626.0,1184.5714285714284,0.0
626.0,1184.5714285714284,0.0
629.0,1177.4285714285716,0.0
621.0,1161.4285714285716,0.0
620.0,1162.2857142857142,0.0
621.0,1175.1428571428573,0.0
620.0,1173.7142857142858,0.0
620.0,1173.7142857142858,0.0
617.0,1174.0,0.0
616.0,1161.1428571428573,0.0
615.0,1162.0,0.0
611.0,1170.0,0.0
610.0,1170.8571428571427,0.0
608.0,1145.1428571428573,0.0
609.0,1148.8571428571427,0.0
609.0,1146.5714285714284,0.0
608.0,1138.2857142857142,0.0
609.0,1142.0,0.0
610.0,1143.4285714285716,0.0
611.0,1140.2857142857142,0.0
613.0,1145.4285714285716,0.0
617.0,1128.2857142857142,0.0
618.0,1132.0,0.0
617.0,1126.0,0.0
616.0,1124.5714285714284,0.0
627.0,1112.8571428571427,0.0
626.0,1106.8571428571427,0.0
626.0,1100.0,0.0
627.0,1108.2857142857142,0.0
628.0,1107.4285714285716,0.0
629.0,1143.1428571428573,0.0
622.0,1137.7142857142858,0.0
619.0,1140.2857142857142,0.0
618.0,1138.8571428571427,0.0
619.0,1142.5714285714284,0.0
618.0,1148.0,0.0
617.0,1146.5714285714284,0.0
629.0,1140.8571428571427,0.0
648.0,1136.0,0.0
650.0,1138.8571428571427,0.0
648.0,1126.8571428571427,1.0
651.0,1131.1428571428573,1.0
646.0,1114.8571428571427,1.0
675.0,1071.7142857142858,0.0
674.0,1068.0,0.0
674.0,1065.7142857142858,0.0
676.0,1075.4285714285716,0.0
671.0,1061.4285714285716,0.0
667.0,1051.1428571428573,0.0
667.0,1048.8571428571427,0.0
670.0,1046.2857142857142,0.0
671.0,1050.0,0.0
631.0,1011.1428571428573,0.0
632.0,1012.5714285714284,0.0
629.0,985.4285714285716,0.0
640.0,992.0,0.0
642.0,997.1428571428573,0.0
641.0,998.0,0.0
642.0,999.4285714285716,0.0
641.0,995.7142857142858,0.0
627.0,1035.1428571428573,0.0
626.0,1033.7142857142858,0.0
625.0,1032.2857142857142,0.0
624.0,1030.8571428571427,0.0
625.0,1032.2857142857142,0.0
627.0,1030.5714285714284,0.0
620.0,1036.5714285714284,0.0
627.0,1051.1428571428573,0.0
628.0,1048.0,0.0
630.0,1053.1428571428573,0.0
628.0,1171.4285714285716,0.0
631.0,1191.7142857142858,0.0
632.0,1213.7142857142858,0.0
629.0,1225.4285714285716,0.0
630.0,1229.1428571428573,0.0
631.0,1228.2857142857142,0.0
630.0,1231.4285714285716,0.0
630.0,1231.4285714285716,0.0
632.0,1248.0,0.0
631.0,1244.2857142857142,0.0
634.0,1246.2857142857142,0.0
634.0,1241.7142857142858,0.0
630.0,1226.8571428571427,0.0
631.0,1226.0,0.0
631.0,1226.0,0.0
628.0,1221.7142857142858,0.0
629.0,1220.8571428571427,0.0
632.0,1248.0,0.0
633.0,1247.1428571428573,0.0
630.0,1240.5714285714284,0.0
629.0,1241.4285714285716,0.0
629.0,1241.4285714285716,0.0
630.0,1242.8571428571427,0.0
626.0,1239.4285714285716,0.0
625.0,1233.4285714285716,0.0
625.0,1235.7142857142858,0.0
647.0,1242.0,0.0
650.0,1212.0,1.0
649.0,1212.8571428571427,1.0
640.0,1211.4285714285716,1.0
639.0,1210.0,1.0
636.0,1201.1428571428573,1.0
637.0,1198.0,1.0
638.0,1204.0,1.0
638.0,1204.0,1.0
639.0,1216.8571428571427,1.0
638.0,1208.5714285714284,1.0
637.0,1207.1428571428573,1.0
628.0,1198.8571428571427,1.0
