n,e_tilda,w^2
0.0,0.0,0.0
129.0,63.30232558139551,1.0
131.0,56.69767441860472,1.0
207.0,95.95348837209326,1.0
629.0,345.16279069767506,1.0
633.0,358.00000000000045,1.0
740.0,691.1627906976751,1.0
746.0,688.0930232558144,1.0
728.0,688.0000000000005,0.0
717.0,635.0232558139542,1.0
730.0,707.4418604651169,1.0
679.0,691.6744186046517,0.0
687.0,698.7441860465124,1.0
688.0,699.1627906976751,1.0
687.0,695.0232558139542,1.0
686.0,694.6046511627915,1.0
686.0,692.7441860465124,1.0
678.0,646.6046511627915,9.0
686.0,649.9534883720935,9.0
710.0,607.9069767441865,1.0
708.0,620.0930232558144,1.0
708.0,620.0930232558144,1.0
726.0,538.3255813953497,1.0
732.0,685.9534883720935,0.0
733.0,688.2325581395353,0.0
733.0,688.2325581395353,0.0
739.0,666.5581395348845,0.0
740.0,694.8837209302333,1.0
728.0,691.7209302325587,1.0
727.0,693.1627906976751,1.0
725.0,690.4651162790706,1.0
726.0,689.0232558139542,1.0
726.0,687.1627906976751,1.0
726.0,687.1627906976751,1.0
740.0,691.1627906976751,1.0
741.0,695.302325581396,1.0
741.0,695.302325581396,1.0
758.0,708.0000000000005,4.0
758.0,709.8604651162796,4.0
755.0,699.302325581396,4.0
754.0,728.6511627906984,1.0
750.0,721.3953488372099,1.0
744.0,700.2790697674427,0.0
745.0,700.6976744186054,0.0
737.0,641.5348837209308,1.0
727.0,639.209302325582,1.0
733.0,639.8604651162796,1.0
732.0,643.1627906976751,1.0
730.0,634.8837209302333,1.0
683.0,598.4651162790706,4.0
686.0,597.8604651162796,4.0
676.0,608.5581395348845,1.0
679.0,650.7441860465124,0.0
692.0,511.06976744186113,1.0
692.0,511.06976744186113,1.0
734.0,601.209302325582,4.0
732.0,594.7906976744193,1.0
731.0,590.6511627906984,1.0
730.0,590.2325581395353,1.0
730.0,590.2325581395353,1.0
695.0,597.9069767441865,0.0
702.0,559.9069767441865,0.0
702.0,563.6279069767447,0.0
707.0,565.7209302325587,0.0
708.0,566.1395348837214,0.0
723.0,587.302325581396,1.0
722.0,585.0232558139542,1.0
717.0,597.8139534883726,0.0
690.0,657.209302325582,0.0
693.0,693.8139534883726,4.0
694.0,699.8139534883726,4.0
693.0,697.5348837209308,4.0
694.0,824.4651162790701,0.0
757.0,707.5813953488378,4.0
758.0,711.7209302325587,4.0
730.0,726.0465116279074,9.0
725.0,723.9534883720935,9.0
740.0,728.3720930232566,9.0
745.0,750.9302325581402,16.0
786.0,740.1860465116288,0.0
793.0,748.6976744186054,1.0
785.0,756.5116279069775,0.0
775.0,761.6279069767447,0.0
758.0,765.6744186046517,1.0
747.0,718.2790697674427,0.0
737.0,710.3720930232566,0.0
749.0,700.5116279069775,0.0
727.0,693.1627906976751,9.0
717.0,644.3255813953492,0.0
694.0,796.5581395348845,0.0
724.0,706.7906976744193,9.0
723.0,704.5116279069775,9.0
723.0,704.5116279069775,9.0
723.0,702.6511627906984,9.0
725.0,750.0000000000005,9.0
721.0,744.6046511627915,9.0
720.0,746.0465116279074,9.0
709.0,748.8837209302333,9.0
710.0,745.5813953488378,9.0
708.0,668.4651162790706,0.0
698.0,656.8372093023263,1.0
699.0,659.1162790697681,1.0
719.0,658.1860465116283,4.0
731.0,687.3953488372099,4.0
733.0,690.0930232558144,4.0
732.0,689.6744186046517,4.0
733.0,632.4186046511636,4.0
700.0,598.1395348837214,16.0
705.0,700.6976744186054,9.0
702.0,695.7209302325587,9.0
703.0,696.1395348837214,9.0
741.0,702.7441860465124,1.0
739.0,687.0232558139542,9.0
735.0,763.4883720930238,9.0
734.0,759.3488372093029,9.0
688.0,719.6279069767447,4.0
715.0,697.4418604651169,4.0
695.0,713.255813953489,4.0
700.0,717.209302325582,4.0
699.0,623.7674418604656,1.0
700.0,626.0465116279074,1.0
717.0,644.3255813953492,0.0
742.0,697.5813953488378,4.0
741.0,697.1627906976751,4.0
740.0,694.8837209302333,4.0
739.0,694.4651162790706,4.0
740.0,696.7441860465124,4.0
706.0,719.7209302325587,4.0
706.0,719.7209302325587,4.0
711.0,705.0697674418611,4.0
712.0,707.3488372093029,4.0
733.0,669.6279069767447,9.0
763.0,719.3953488372099,4.0
762.0,717.1162790697681,4.0
756.0,744.3720930232566,0.0
712.0,640.3720930232566,9.0
698.0,677.302325581396,9.0
715.0,699.302325581396,0.0
711.0,703.209302325582,1.0
687.0,641.0697674418611,4.0
686.0,616.4651162790706,4.0
739.0,627.4883720930238,4.0
726.0,601.5813953488378,1.0
725.0,599.302325581396,1.0
725.0,599.302325581396,1.0
756.0,578.7906976744193,4.0
736.0,674.6046511627915,4.0
717.0,659.209302325582,0.0
717.0,661.0697674418611,0.0
712.0,699.9069767441865,4.0
693.0,701.255813953489,4.0
694.0,701.6744186046517,4.0
692.0,695.255813953489,4.0
688.0,701.0232558139542,4.0
702.0,684.5581395348845,1.0
773.0,796.1395348837214,0.0
765.0,785.3488372093029,0.0
759.0,773.5348837209308,0.0
735.0,776.5116279069775,1.0
710.0,814.4186046511632,0.0
730.0,783.7209302325587,1.0
730.0,781.8604651162796,1.0
735.0,791.3953488372099,1.0
713.0,778.4651162790706,4.0
713.0,772.8837209302333,4.0
736.0,853.209302325582,0.0
735.0,852.7906976744193,0.0
735.0,854.6511627906984,0.0
731.0,862.2790697674423,1.0
713.0,858.4651162790701,0.0
690.0,845.1162790697681,1.0
690.0,843.255813953489,1.0
693.0,824.0465116279074,1.0
694.0,813.302325581396,1.0
728.0,764.2790697674423,0.0
729.0,766.5581395348845,0.0
717.0,787.5813953488378,0.0
728.0,730.7906976744193,0.0
676.0,589.9534883720935,1.0
677.0,594.0930232558144,1.0
661.0,615.302325581396,0.0
661.0,619.0232558139542,0.0
662.0,623.1627906976751,0.0
659.0,618.1860465116283,0.0
679.0,559.5813953488378,4.0
679.0,561.4418604651169,4.0
733.0,701.255813953489,4.0
733.0,695.6744186046517,4.0
747.0,675.4883720930238,1.0
763.0,689.6279069767447,4.0
764.0,691.9069767441865,4.0
726.0,690.8837209302333,9.0
746.0,740.1860465116283,1.0
747.0,736.8837209302333,1.0
742.0,740.3720930232566,1.0
742.0,738.5116279069775,1.0
742.0,736.6511627906984,1.0
726.0,756.0000000000005,1.0
717.0,741.0697674418611,1.0
663.0,787.302325581396,0.0
663.0,789.1627906976751,0.0
654.0,802.1395348837214,0.0
668.0,832.1860465116283,1.0
668.0,832.1860465116283,1.0
669.0,726.558139534884,1.0
685.0,768.6046511627915,4.0
697.0,695.4883720930238,9.0
679.0,704.6976744186054,9.0
680.0,706.9767441860472,9.0
