n,e_tilda,w^2
0.0,0.0,0.0
1.0,1.6756756756756763,0.0
3.0,9.351351351351353,0.0
227.0,149.0270270270271,0.0
234.0,145.62162162162167,0.0
237.0,154.97297297297314,0.0
295.0,187.2972972972973,0.0
298.0,188.0,0.0
315.0,253.24324324324334,0.0
312.0,250.37837837837856,0.0
318.0,251.78378378378397,0.0
322.0,258.48648648648646,0.0
324.0,255.35135135135147,0.0
424.0,301.8378378378379,0.0
560.0,555.6756756756758,1.0
567.0,621.4594594594596,1.0
567.0,614.9729729729729,1.0
566.0,615.4594594594596,1.0
580.0,619.4594594594596,1.0
580.0,621.6216216216217,1.0
582.0,622.8108108108108,1.0
578.0,616.1081081081084,1.0
577.0,614.4324324324325,1.0
578.0,622.5945945945946,1.0
577.0,620.9189189189192,1.0
576.0,627.8918918918921,1.0
612.0,677.4054054054054,1.0
607.0,770.6486486486488,1.0
607.0,772.8108108108108,1.0
608.0,768.0,1.0
600.0,726.4864864864867,1.0
606.0,725.72972972973,1.0
610.0,723.7837837837837,1.0
597.0,727.9459459459463,1.0
637.0,762.5405405405409,1.0
638.0,766.3783783783783,1.0
639.0,763.72972972973,1.0
639.0,757.2432432432433,1.0
641.0,764.9189189189192,1.0
633.0,760.1621621621625,1.0
632.0,812.5405405405409,1.0
623.0,810.4324324324325,0.0
623.0,810.4324324324325,0.0
640.0,821.6216216216217,0.0
640.0,821.6216216216217,0.0
646.0,829.5135135135138,0.0
666.0,841.4054054054054,1.0
678.0,902.5945945945946,1.0
677.0,905.2432432432433,1.0
675.0,901.8918918918921,1.0
675.0,901.8918918918921,1.0
674.0,898.0540540540542,1.0
674.0,898.0540540540542,1.0
673.0,892.0540540540542,1.0
659.0,877.2432432432433,1.0
663.0,870.9729729729729,1.0
664.0,870.4864864864867,1.0
663.0,840.7027027027029,1.0
660.0,844.3243243243246,1.0
658.0,840.9729729729729,1.0
662.0,852.0,1.0
668.0,913.9459459459463,1.0
686.0,985.1891891891892,1.0
679.0,990.7567567567571,1.0
680.0,996.7567567567571,1.0
680.0,994.5945945945946,1.0
681.0,994.1081081081084,1.0
679.0,995.0810810810813,1.0
679.0,995.0810810810813,1.0
679.0,999.4054054054054,1.0
676.0,994.3783783783783,1.0
678.0,999.8918918918921,1.0
676.0,987.8918918918921,1.0
674.0,984.5405405405409,1.0
667.0,970.6486486486488,1.0
646.0,957.0810810810813,0.0
646.0,952.7567567567571,0.0
673.0,1010.9729729729729,1.0
674.0,1008.3243243243246,1.0
644.0,984.0,1.0
645.0,985.6756756756758,1.0
646.0,989.5135135135138,1.0
686.0,989.5135135135138,1.0
650.0,1058.9189189189192,0.0
652.0,1051.4594594594596,0.0
652.0,1070.9189189189192,0.0
653.0,1068.2702702702704,0.0
636.0,1052.756756756757,1.0
637.0,1052.2702702702704,1.0
638.0,1049.6216216216217,1.0
636.0,1041.9459459459463,0.0
636.0,1054.9189189189192,0.0
622.0,977.4054054054054,1.0
610.0,970.2702702702704,0.0
611.0,974.1081081081084,0.0
612.0,982.2702702702704,0.0
613.0,960.1621621621621,0.0
612.0,952.0,0.0
652.0,958.4864864864867,1.0
656.0,965.1891891891892,1.0
639.0,917.2432432432433,0.0
627.0,899.2972972972975,0.0
627.0,899.2972972972975,0.0
628.0,896.6486486486488,0.0
627.0,892.8108108108108,0.0
629.0,902.6486486486488,0.0
629.0,906.9729729729729,0.0
671.0,934.1081081081084,1.0
689.0,968.5945945945946,1.0
674.0,980.2162162162163,0.0
674.0,984.5405405405409,0.0
678.0,935.0270270270271,0.0
684.0,947.2432432432433,0.0
