n,e_tilda,w^2
0.0,0.0,0.0
1.0,1.2941176470588234,0.0
2.0,0.235294117647058,0.0
3.0,-0.8235294117647065,0.0
5.0,6.470588235294116,0.0
6.0,12.470588235294116,0.0
8.0,17.41176470588235,0.0
10.0,5.882352941176471,0.0
15.0,2.941176470588232,0.0
16.0,6.588235294117638,0.0
151.0,96.58823529411768,1.0
170.0,118.82352941176464,1.0
274.0,253.4117647058822,1.0
288.0,266.82352941176464,0.0
288.0,273.88235294117635,0.0
291.0,277.7647058823529,0.0
289.0,275.17647058823536,0.0
293.0,292.1176470588234,0.0
299.0,288.1176470588234,0.0
301.0,288.3529411764705,0.0
302.0,289.6470588235293,0.0
304.0,294.58823529411757,0.0
303.0,293.2941176470588,0.0
304.0,289.88235294117635,0.0
313.0,303.88235294117635,0.0
403.0,436.82352941176464,0.0
403.0,436.82352941176464,0.0
402.0,433.17647058823513,0.0
403.0,439.17647058823513,0.0
403.0,436.82352941176464,0.0
398.0,437.4117647058822,0.0
399.0,436.3529411764705,0.0
490.0,485.8823529411766,1.0
490.0,485.8823529411766,1.0
490.0,488.23529411764684,1.0
491.0,487.17647058823513,1.0
546.0,744.2352941176468,0.0
545.0,742.9411764705883,0.0
544.0,744.0,0.0
546.0,758.3529411764707,0.0
547.0,754.9411764705883,0.0
549.0,764.5882352941176,0.0
548.0,760.9411764705883,0.0
547.0,762.0,0.0
548.0,760.9411764705883,0.0
557.0,784.3529411764707,0.0
557.0,782.0,0.0
556.0,785.4117647058824,0.0
555.0,788.8235294117649,0.0
555.0,791.1764705882351,0.0
553.0,786.2352941176468,0.0
555.0,788.8235294117649,0.0
551.0,809.5294117647059,0.0
548.0,810.3529411764707,0.0
549.0,816.3529411764707,0.0
550.0,822.3529411764707,0.0
550.0,815.2941176470586,0.0
552.0,827.2941176470586,0.0
553.0,833.2941176470586,0.0
552.0,803.7647058823527,0.0
531.0,804.8235294117649,0.0
540.0,792.9411764705883,0.0
539.0,791.6470588235293,0.0
542.0,783.7647058823527,0.0
550.0,784.705882352941,0.0
554.0,846.3529411764707,0.0
554.0,844.0,0.0
556.0,851.2941176470586,0.0
555.0,852.3529411764707,0.0
550.0,874.1176470588234,0.0
549.0,877.5294117647059,0.0
550.0,881.1764705882351,0.0
551.0,887.1764705882351,0.0
557.0,894.9411764705883,0.0
559.0,899.8823529411766,0.0
629.0,990.4705882352941,0.0
626.0,991.2941176470586,0.0
627.0,992.5882352941176,0.0
640.0,1037.6470588235293,0.0
625.0,1051.1764705882351,0.0
624.0,1064.0,0.0
624.0,1056.9411764705883,0.0
624.0,1056.9411764705883,0.0
668.0,1055.0588235294117,0.0
668.0,1050.3529411764707,0.0
638.0,1091.5294117647059,0.0
639.0,1090.4705882352941,0.0
640.0,1091.7647058823527,0.0
641.0,1095.4117647058824,0.0
641.0,1095.4117647058824,0.0
641.0,1093.0588235294117,0.0
642.0,1096.705882352941,0.0
643.0,1098.0,0.0
644.0,1099.2941176470586,0.0
643.0,1095.6470588235293,0.0
647.0,1089.0588235294117,0.0
657.0,1102.0,0.0
660.0,1115.2941176470586,0.0
662.0,1108.4705882352941,0.0
663.0,1112.1176470588234,0.0
657.0,1102.0,0.0
658.0,1100.9411764705883,0.0
653.0,1099.1764705882351,0.0
650.0,1088.2352941176468,0.0
651.0,1089.5294117647059,0.0
651.0,1094.2352941176468,0.0
650.0,1090.5882352941176,0.0
642.0,1056.705882352941,1.0
641.0,1050.705882352941,1.0
634.0,1039.2941176470586,1.0
634.0,1046.3529411764707,1.0
634.0,1048.705882352941,1.0
633.0,1047.4117647058824,1.0
632.0,1020.2352941176468,1.0
632.0,1022.5882352941176,1.0
627.0,1039.6470588235293,0.0
628.0,1043.2941176470586,0.0
629.0,1044.5882352941176,0.0
629.0,1044.5882352941176,0.0
628.0,1048.0,0.0
629.0,1110.4705882352941,0.0
630.0,1090.5882352941176,0.0
